dt,AverageTemperature,City,Latitude,Longitude,month,year,Average 20 years,gap1,gap2
6/1/1960,19.659,Bras¨ªlia,15.27S,47.50W,6,1960,,,
7/1/1960,19.298,Bras¨ªlia,15.27S,47.50W,7,1960,,,
8/1/1960,21.061,Bras¨ªlia,15.27S,47.50W,8,1960,,,
9/1/1960,23.656,Bras¨ªlia,15.27S,47.50W,9,1960,,,
10/1/1960,23.511,Bras¨ªlia,15.27S,47.50W,10,1960,,,
11/1/1960,22.258,Bras¨ªlia,15.27S,47.50W,11,1960,,,
12/1/1960,21.871,Bras¨ªlia,15.27S,47.50W,12,1960,,,
1/1/1961,21.853,Bras¨ªlia,15.27S,47.50W,1,1961,,,
2/1/1961,22.322,Bras¨ªlia,15.27S,47.50W,2,1961,,,
3/1/1961,22.889,Bras¨ªlia,15.27S,47.50W,3,1961,,,
4/1/1961,22.954,Bras¨ªlia,15.27S,47.50W,4,1961,,,
5/1/1961,21.413,Bras¨ªlia,15.27S,47.50W,5,1961,,,
6/1/1961,20.025,Bras¨ªlia,15.27S,47.50W,6,1961,,,
7/1/1961,19.258,Bras¨ªlia,15.27S,47.50W,7,1961,,,
8/1/1961,21.344,Bras¨ªlia,15.27S,47.50W,8,1961,,,
9/1/1961,24.918,Bras¨ªlia,15.27S,47.50W,9,1961,,,
10/1/1961,23.727,Bras¨ªlia,15.27S,47.50W,10,1961,,,
11/1/1961,23.89,Bras¨ªlia,15.27S,47.50W,11,1961,,,
12/1/1961,21.778,Bras¨ªlia,15.27S,47.50W,12,1961,,,
1/1/1962,22.447,Bras¨ªlia,15.27S,47.50W,1,1962,,,
2/1/1962,22.872,Bras¨ªlia,15.27S,47.50W,2,1962,,,
3/1/1962,22.413,Bras¨ªlia,15.27S,47.50W,3,1962,,,
4/1/1962,22.113,Bras¨ªlia,15.27S,47.50W,4,1962,,,
5/1/1962,20.762,Bras¨ªlia,15.27S,47.50W,5,1962,,,
6/1/1962,19.164,Bras¨ªlia,15.27S,47.50W,6,1962,,,
7/1/1962,19.006,Bras¨ªlia,15.27S,47.50W,7,1962,,,
8/1/1962,21.328,Bras¨ªlia,15.27S,47.50W,8,1962,,,
9/1/1962,23.787,Bras¨ªlia,15.27S,47.50W,9,1962,,,
10/1/1962,22.173,Bras¨ªlia,15.27S,47.50W,10,1962,,,
11/1/1962,22.762,Bras¨ªlia,15.27S,47.50W,11,1962,,,
12/1/1962,21.829,Bras¨ªlia,15.27S,47.50W,12,1962,,,
1/1/1963,23.059,Bras¨ªlia,15.27S,47.50W,1,1963,,,
2/1/1963,22.281,Bras¨ªlia,15.27S,47.50W,2,1963,,,
3/1/1963,23.695,Bras¨ªlia,15.27S,47.50W,3,1963,,,
4/1/1963,22.417,Bras¨ªlia,15.27S,47.50W,4,1963,,,
5/1/1963,20.068,Bras¨ªlia,15.27S,47.50W,5,1963,,,
6/1/1963,18.868,Bras¨ªlia,15.27S,47.50W,6,1963,,,
7/1/1963,19.267,Bras¨ªlia,15.27S,47.50W,7,1963,,,
8/1/1963,21.516,Bras¨ªlia,15.27S,47.50W,8,1963,,,
9/1/1963,24.099,Bras¨ªlia,15.27S,47.50W,9,1963,,,
10/1/1963,25.785,Bras¨ªlia,15.27S,47.50W,10,1963,,,
11/1/1963,24.304,Bras¨ªlia,15.27S,47.50W,11,1963,,,
12/1/1963,22.967,Bras¨ªlia,15.27S,47.50W,12,1963,,,
1/1/1964,21.944,Bras¨ªlia,15.27S,47.50W,1,1964,,,
2/1/1964,22.777,Bras¨ªlia,15.27S,47.50W,2,1964,,,
3/1/1964,22.727,Bras¨ªlia,15.27S,47.50W,3,1964,,,
4/1/1964,22.47,Bras¨ªlia,15.27S,47.50W,4,1964,,,
5/1/1964,20.912,Bras¨ªlia,15.27S,47.50W,5,1964,,,
6/1/1964,19.068,Bras¨ªlia,15.27S,47.50W,6,1964,,,
7/1/1964,19.072,Bras¨ªlia,15.27S,47.50W,7,1964,,,
8/1/1964,21.281,Bras¨ªlia,15.27S,47.50W,8,1964,,,
9/1/1964,23.117,Bras¨ªlia,15.27S,47.50W,9,1964,,,
10/1/1964,22.028,Bras¨ªlia,15.27S,47.50W,10,1964,,,
11/1/1964,21.343,Bras¨ªlia,15.27S,47.50W,11,1964,,,
12/1/1964,21.695,Bras¨ªlia,15.27S,47.50W,12,1964,,,
1/1/1965,21.852,Bras¨ªlia,15.27S,47.50W,1,1965,,,
2/1/1965,22.469,Bras¨ªlia,15.27S,47.50W,2,1965,,,
3/1/1965,21.741,Bras¨ªlia,15.27S,47.50W,3,1965,,,
4/1/1965,21.889,Bras¨ªlia,15.27S,47.50W,4,1965,,,
5/1/1965,21.68,Bras¨ªlia,15.27S,47.50W,5,1965,,,
6/1/1965,20.055,Bras¨ªlia,15.27S,47.50W,6,1965,,,
7/1/1965,19.973,Bras¨ªlia,15.27S,47.50W,7,1965,,,
8/1/1965,21.894,Bras¨ªlia,15.27S,47.50W,8,1965,,,
9/1/1965,24.207,Bras¨ªlia,15.27S,47.50W,9,1965,,,
10/1/1965,22.153,Bras¨ªlia,15.27S,47.50W,10,1965,,,
11/1/1965,22.368,Bras¨ªlia,15.27S,47.50W,11,1965,,,
12/1/1965,22.605,Bras¨ªlia,15.27S,47.50W,12,1965,,,
1/1/1966,22.436,Bras¨ªlia,15.27S,47.50W,1,1966,,,
2/1/1966,22.365,Bras¨ªlia,15.27S,47.50W,2,1966,,,
3/1/1966,22.493,Bras¨ªlia,15.27S,47.50W,3,1966,,,
4/1/1966,21.573,Bras¨ªlia,15.27S,47.50W,4,1966,,,
5/1/1966,21.041,Bras¨ªlia,15.27S,47.50W,5,1966,,,
6/1/1966,19.342,Bras¨ªlia,15.27S,47.50W,6,1966,,,
7/1/1966,19.532,Bras¨ªlia,15.27S,47.50W,7,1966,,,
8/1/1966,21.39,Bras¨ªlia,15.27S,47.50W,8,1966,,,
9/1/1966,22.878,Bras¨ªlia,15.27S,47.50W,9,1966,,,
10/1/1966,23.197,Bras¨ªlia,15.27S,47.50W,10,1966,,,
11/1/1966,22.2,Bras¨ªlia,15.27S,47.50W,11,1966,,,
12/1/1966,22.611,Bras¨ªlia,15.27S,47.50W,12,1966,,,
1/1/1967,22.743,Bras¨ªlia,15.27S,47.50W,1,1967,,,
2/1/1967,22.656,Bras¨ªlia,15.27S,47.50W,2,1967,,,
3/1/1967,22.418,Bras¨ªlia,15.27S,47.50W,3,1967,,,
4/1/1967,21.739,Bras¨ªlia,15.27S,47.50W,4,1967,,,
5/1/1967,20.788,Bras¨ªlia,15.27S,47.50W,5,1967,,,
6/1/1967,20.307,Bras¨ªlia,15.27S,47.50W,6,1967,,,
7/1/1967,19.457,Bras¨ªlia,15.27S,47.50W,7,1967,,,
8/1/1967,21.347,Bras¨ªlia,15.27S,47.50W,8,1967,,,
9/1/1967,23.709,Bras¨ªlia,15.27S,47.50W,9,1967,,,
10/1/1967,23.475,Bras¨ªlia,15.27S,47.50W,10,1967,,,
11/1/1967,21.939,Bras¨ªlia,15.27S,47.50W,11,1967,,,
12/1/1967,21.659,Bras¨ªlia,15.27S,47.50W,12,1967,,,
1/1/1968,22.675,Bras¨ªlia,15.27S,47.50W,1,1968,,,
2/1/1968,21.119,Bras¨ªlia,15.27S,47.50W,2,1968,,,
3/1/1968,22.373,Bras¨ªlia,15.27S,47.50W,3,1968,,,
4/1/1968,21.411,Bras¨ªlia,15.27S,47.50W,4,1968,,,
5/1/1968,19.349,Bras¨ªlia,15.27S,47.50W,5,1968,,,
6/1/1968,18.368,Bras¨ªlia,15.27S,47.50W,6,1968,,,
7/1/1968,18.745,Bras¨ªlia,15.27S,47.50W,7,1968,,,
8/1/1968,20.816,Bras¨ªlia,15.27S,47.50W,8,1968,,,
9/1/1968,22.56,Bras¨ªlia,15.27S,47.50W,9,1968,,,
10/1/1968,23.108,Bras¨ªlia,15.27S,47.50W,10,1968,,,
11/1/1968,22.82,Bras¨ªlia,15.27S,47.50W,11,1968,,,
12/1/1968,21.658,Bras¨ªlia,15.27S,47.50W,12,1968,,,
1/1/1969,23.179,Bras¨ªlia,15.27S,47.50W,1,1969,,,
2/1/1969,23.371,Bras¨ªlia,15.27S,47.50W,2,1969,,,
3/1/1969,22.857,Bras¨ªlia,15.27S,47.50W,3,1969,,,
4/1/1969,22.62,Bras¨ªlia,15.27S,47.50W,4,1969,,,
5/1/1969,21.338,Bras¨ªlia,15.27S,47.50W,5,1969,,,
6/1/1969,20.374,Bras¨ªlia,15.27S,47.50W,6,1969,,,
7/1/1969,20.074,Bras¨ªlia,15.27S,47.50W,7,1969,,,
8/1/1969,22.421,Bras¨ªlia,15.27S,47.50W,8,1969,,,
9/1/1969,24.167,Bras¨ªlia,15.27S,47.50W,9,1969,,,
10/1/1969,23.646,Bras¨ªlia,15.27S,47.50W,10,1969,,,
11/1/1969,22.807,Bras¨ªlia,15.27S,47.50W,11,1969,,,
12/1/1969,21.342,Bras¨ªlia,15.27S,47.50W,12,1969,,,
1/1/1970,22.264,Bras¨ªlia,15.27S,47.50W,1,1970,,,
2/1/1970,22.395,Bras¨ªlia,15.27S,47.50W,2,1970,,,
3/1/1970,22.73,Bras¨ªlia,15.27S,47.50W,3,1970,,,
4/1/1970,22.007,Bras¨ªlia,15.27S,47.50W,4,1970,,,
5/1/1970,21.749,Bras¨ªlia,15.27S,47.50W,5,1970,,,
6/1/1970,21.115,Bras¨ªlia,15.27S,47.50W,6,1970,,,
7/1/1970,19.855,Bras¨ªlia,15.27S,47.50W,7,1970,,,
8/1/1970,21.333,Bras¨ªlia,15.27S,47.50W,8,1970,,,
9/1/1970,23.373,Bras¨ªlia,15.27S,47.50W,9,1970,,,
10/1/1970,22.952,Bras¨ªlia,15.27S,47.50W,10,1970,,,
11/1/1970,22.594,Bras¨ªlia,15.27S,47.50W,11,1970,,,
12/1/1970,23.095,Bras¨ªlia,15.27S,47.50W,12,1970,,,
1/1/1971,23.115,Bras¨ªlia,15.27S,47.50W,1,1971,,,
2/1/1971,22.93,Bras¨ªlia,15.27S,47.50W,2,1971,,,
3/1/1971,22.832,Bras¨ªlia,15.27S,47.50W,3,1971,,,
4/1/1971,22.194,Bras¨ªlia,15.27S,47.50W,4,1971,,,
5/1/1971,21.284,Bras¨ªlia,15.27S,47.50W,5,1971,,,
6/1/1971,20.584,Bras¨ªlia,15.27S,47.50W,6,1971,,,
7/1/1971,19.931,Bras¨ªlia,15.27S,47.50W,7,1971,,,
8/1/1971,21.206,Bras¨ªlia,15.27S,47.50W,8,1971,,,
9/1/1971,22.223,Bras¨ªlia,15.27S,47.50W,9,1971,,,
10/1/1971,21.674,Bras¨ªlia,15.27S,47.50W,10,1971,,,
11/1/1971,21.351,Bras¨ªlia,15.27S,47.50W,11,1971,,,
12/1/1971,21.939,Bras¨ªlia,15.27S,47.50W,12,1971,,,
1/1/1972,22.38,Bras¨ªlia,15.27S,47.50W,1,1972,,,
2/1/1972,22.262,Bras¨ªlia,15.27S,47.50W,2,1972,,,
3/1/1972,22.786,Bras¨ªlia,15.27S,47.50W,3,1972,,,
4/1/1972,21.322,Bras¨ªlia,15.27S,47.50W,4,1972,,,
5/1/1972,21.442,Bras¨ªlia,15.27S,47.50W,5,1972,,,
6/1/1972,20.967,Bras¨ªlia,15.27S,47.50W,6,1972,,,
7/1/1972,20.85,Bras¨ªlia,15.27S,47.50W,7,1972,,,
8/1/1972,22.511,Bras¨ªlia,15.27S,47.50W,8,1972,,,
9/1/1972,23.511,Bras¨ªlia,15.27S,47.50W,9,1972,,,
10/1/1972,23.445,Bras¨ªlia,15.27S,47.50W,10,1972,,,
11/1/1972,23.01,Bras¨ªlia,15.27S,47.50W,11,1972,,,
12/1/1972,22.715,Bras¨ªlia,15.27S,47.50W,12,1972,,,
1/1/1973,23.704,Bras¨ªlia,15.27S,47.50W,1,1973,,,
2/1/1973,23.475,Bras¨ªlia,15.27S,47.50W,2,1973,,,
3/1/1973,23.159,Bras¨ªlia,15.27S,47.50W,3,1973,,,
4/1/1973,23.064,Bras¨ªlia,15.27S,47.50W,4,1973,,,
5/1/1973,21.854,Bras¨ªlia,15.27S,47.50W,5,1973,,,
6/1/1973,21.993,Bras¨ªlia,15.27S,47.50W,6,1973,,,
7/1/1973,20.538,Bras¨ªlia,15.27S,47.50W,7,1973,,,
8/1/1973,22.926,Bras¨ªlia,15.27S,47.50W,8,1973,,,
9/1/1973,23.75,Bras¨ªlia,15.27S,47.50W,9,1973,,,
10/1/1973,22.046,Bras¨ªlia,15.27S,47.50W,10,1973,,,
11/1/1973,22.494,Bras¨ªlia,15.27S,47.50W,11,1973,,,
12/1/1973,22.605,Bras¨ªlia,15.27S,47.50W,12,1973,,,
1/1/1974,22.392,Bras¨ªlia,15.27S,47.50W,1,1974,,,
2/1/1974,22.934,Bras¨ªlia,15.27S,47.50W,2,1974,,,
3/1/1974,21.38,Bras¨ªlia,15.27S,47.50W,3,1974,,,
4/1/1974,22.111,Bras¨ªlia,15.27S,47.50W,4,1974,,,
5/1/1974,21.386,Bras¨ªlia,15.27S,47.50W,5,1974,,,
6/1/1974,20.191,Bras¨ªlia,15.27S,47.50W,6,1974,,,
7/1/1974,19.242,Bras¨ªlia,15.27S,47.50W,7,1974,,,
8/1/1974,21.193,Bras¨ªlia,15.27S,47.50W,8,1974,,,
9/1/1974,23.899,Bras¨ªlia,15.27S,47.50W,9,1974,,,
10/1/1974,22.824,Bras¨ªlia,15.27S,47.50W,10,1974,,,
11/1/1974,22.554,Bras¨ªlia,15.27S,47.50W,11,1974,,,
12/1/1974,21.685,Bras¨ªlia,15.27S,47.50W,12,1974,,,
1/1/1975,22.265,Bras¨ªlia,15.27S,47.50W,1,1975,,,
2/1/1975,22.688,Bras¨ªlia,15.27S,47.50W,2,1975,,,
3/1/1975,23.218,Bras¨ªlia,15.27S,47.50W,3,1975,,,
4/1/1975,21.441,Bras¨ªlia,15.27S,47.50W,4,1975,,,
5/1/1975,20.656,Bras¨ªlia,15.27S,47.50W,5,1975,,,
6/1/1975,19.905,Bras¨ªlia,15.27S,47.50W,6,1975,,,
7/1/1975,19.092,Bras¨ªlia,15.27S,47.50W,7,1975,,,
8/1/1975,21.738,Bras¨ªlia,15.27S,47.50W,8,1975,,,
9/1/1975,23.278,Bras¨ªlia,15.27S,47.50W,9,1975,,,
10/1/1975,22.719,Bras¨ªlia,15.27S,47.50W,10,1975,,,
11/1/1975,21.979,Bras¨ªlia,15.27S,47.50W,11,1975,,,
12/1/1975,22.124,Bras¨ªlia,15.27S,47.50W,12,1975,,,
1/1/1976,22.889,Bras¨ªlia,15.27S,47.50W,1,1976,,,
2/1/1976,22.179,Bras¨ªlia,15.27S,47.50W,2,1976,,,
3/1/1976,22.481,Bras¨ªlia,15.27S,47.50W,3,1976,,,
4/1/1976,22.299,Bras¨ªlia,15.27S,47.50W,4,1976,,,
5/1/1976,21.53,Bras¨ªlia,15.27S,47.50W,5,1976,,,
6/1/1976,20.482,Bras¨ªlia,15.27S,47.50W,6,1976,,,
7/1/1976,19.856,Bras¨ªlia,15.27S,47.50W,7,1976,,,
8/1/1976,21.605,Bras¨ªlia,15.27S,47.50W,8,1976,,,
9/1/1976,21.863,Bras¨ªlia,15.27S,47.50W,9,1976,,,
10/1/1976,22.122,Bras¨ªlia,15.27S,47.50W,10,1976,,,
11/1/1976,21.578,Bras¨ªlia,15.27S,47.50W,11,1976,,,
12/1/1976,21.897,Bras¨ªlia,15.27S,47.50W,12,1976,,,
1/1/1977,21.88,Bras¨ªlia,15.27S,47.50W,1,1977,,,
2/1/1977,22.412,Bras¨ªlia,15.27S,47.50W,2,1977,,,
3/1/1977,23.713,Bras¨ªlia,15.27S,47.50W,3,1977,,,
4/1/1977,22.463,Bras¨ªlia,15.27S,47.50W,4,1977,,,
5/1/1977,20.573,Bras¨ªlia,15.27S,47.50W,5,1977,,,
6/1/1977,20.638,Bras¨ªlia,15.27S,47.50W,6,1977,,,
7/1/1977,20.622,Bras¨ªlia,15.27S,47.50W,7,1977,,,
8/1/1977,22.825,Bras¨ªlia,15.27S,47.50W,8,1977,,,
9/1/1977,22.974,Bras¨ªlia,15.27S,47.50W,9,1977,,,
10/1/1977,23.358,Bras¨ªlia,15.27S,47.50W,10,1977,,,
11/1/1977,22.727,Bras¨ªlia,15.27S,47.50W,11,1977,,,
12/1/1977,22.301,Bras¨ªlia,15.27S,47.50W,12,1977,,,
1/1/1978,22.608,Bras¨ªlia,15.27S,47.50W,1,1978,,,
2/1/1978,22.362,Bras¨ªlia,15.27S,47.50W,2,1978,,,
3/1/1978,22.164,Bras¨ªlia,15.27S,47.50W,3,1978,,,
4/1/1978,21.686,Bras¨ªlia,15.27S,47.50W,4,1978,,,
5/1/1978,21.118,Bras¨ªlia,15.27S,47.50W,5,1978,,,
6/1/1978,19.493,Bras¨ªlia,15.27S,47.50W,6,1978,,,
7/1/1978,20.133,Bras¨ªlia,15.27S,47.50W,7,1978,,,
8/1/1978,20.844,Bras¨ªlia,15.27S,47.50W,8,1978,,,
9/1/1978,22.664,Bras¨ªlia,15.27S,47.50W,9,1978,,,
10/1/1978,23.025,Bras¨ªlia,15.27S,47.50W,10,1978,,,
11/1/1978,22.172,Bras¨ªlia,15.27S,47.50W,11,1978,,,
12/1/1978,21.638,Bras¨ªlia,15.27S,47.50W,12,1978,,,
1/1/1979,21.675,Bras¨ªlia,15.27S,47.50W,1,1979,,,
2/1/1979,22.185,Bras¨ªlia,15.27S,47.50W,2,1979,,,
3/1/1979,22.752,Bras¨ªlia,15.27S,47.50W,3,1979,,,
4/1/1979,21.897,Bras¨ªlia,15.27S,47.50W,4,1979,,,
5/1/1979,21.361,Bras¨ªlia,15.27S,47.50W,5,1979,,,
6/1/1979,18.965,Bras¨ªlia,15.27S,47.50W,6,1979,,,
7/1/1979,19.921,Bras¨ªlia,15.27S,47.50W,7,1979,,,
8/1/1979,21.855,Bras¨ªlia,15.27S,47.50W,8,1979,,,
9/1/1979,22.719,Bras¨ªlia,15.27S,47.50W,9,1979,,,
10/1/1979,23.595,Bras¨ªlia,15.27S,47.50W,10,1979,,,
11/1/1979,22.317,Bras¨ªlia,15.27S,47.50W,11,1979,,,
12/1/1979,22.557,Bras¨ªlia,15.27S,47.50W,12,1979,,,
1/1/1980,21.944,Bras¨ªlia,15.27S,47.50W,1,1980,,,
2/1/1980,21.811,Bras¨ªlia,15.27S,47.50W,2,1980,,,
3/1/1980,22.712,Bras¨ªlia,15.27S,47.50W,3,1980,,,
4/1/1980,21.925,Bras¨ªlia,15.27S,47.50W,4,1980,,,
5/1/1980,21.821,Bras¨ªlia,15.27S,47.50W,5,1980,,,
6/1/1980,20.529,Bras¨ªlia,15.27S,47.50W,6,1980,,,
7/1/1980,20.586,Bras¨ªlia,15.27S,47.50W,7,1980,,,
8/1/1980,22.497,Bras¨ªlia,15.27S,47.50W,8,1980,,,
9/1/1980,23.245,Bras¨ªlia,15.27S,47.50W,9,1980,,,
10/1/1980,24.278,Bras¨ªlia,15.27S,47.50W,10,1980,,,
11/1/1980,22.421,Bras¨ªlia,15.27S,47.50W,11,1980,,,
12/1/1980,21.793,Bras¨ªlia,15.27S,47.50W,12,1980,,,
1/1/1981,22.144,Bras¨ªlia,15.27S,47.50W,1,1981,,,
2/1/1981,23.289,Bras¨ªlia,15.27S,47.50W,2,1981,,,
3/1/1981,22.944,Bras¨ªlia,15.27S,47.50W,3,1981,,,
4/1/1981,21.958,Bras¨ªlia,15.27S,47.50W,4,1981,,,
5/1/1981,20.835,Bras¨ªlia,15.27S,47.50W,5,1981,,,
6/1/1981,19.548,Bras¨ªlia,15.27S,47.50W,6,1981,,,
7/1/1981,18.51,Bras¨ªlia,15.27S,47.50W,7,1981,,,
8/1/1981,21.305,Bras¨ªlia,15.27S,47.50W,8,1981,,,
9/1/1981,23.655,Bras¨ªlia,15.27S,47.50W,9,1981,,,
10/1/1981,21.819,Bras¨ªlia,15.27S,47.50W,10,1981,,,
11/1/1981,21.916,Bras¨ªlia,15.27S,47.50W,11,1981,,,
12/1/1981,22.374,Bras¨ªlia,15.27S,47.50W,12,1981,,,
1/1/1982,21.752,Bras¨ªlia,15.27S,47.50W,1,1982,,,
2/1/1982,23.031,Bras¨ªlia,15.27S,47.50W,2,1982,,,
3/1/1982,22.793,Bras¨ªlia,15.27S,47.50W,3,1982,,,
4/1/1982,21.491,Bras¨ªlia,15.27S,47.50W,4,1982,,,
5/1/1982,20.985,Bras¨ªlia,15.27S,47.50W,5,1982,,,
6/1/1982,21.265,Bras¨ªlia,15.27S,47.50W,6,1982,,,
7/1/1982,20.739,Bras¨ªlia,15.27S,47.50W,7,1982,,,
8/1/1982,21.715,Bras¨ªlia,15.27S,47.50W,8,1982,,,
9/1/1982,23.113,Bras¨ªlia,15.27S,47.50W,9,1982,,,
10/1/1982,23.469,Bras¨ªlia,15.27S,47.50W,10,1982,,,
11/1/1982,23.74,Bras¨ªlia,15.27S,47.50W,11,1982,,,
12/1/1982,22.401,Bras¨ªlia,15.27S,47.50W,12,1982,,,
1/1/1983,22.065,Bras¨ªlia,15.27S,47.50W,1,1983,,,
2/1/1983,22.914,Bras¨ªlia,15.27S,47.50W,2,1983,,,
3/1/1983,22.393,Bras¨ªlia,15.27S,47.50W,3,1983,,,
4/1/1983,22.635,Bras¨ªlia,15.27S,47.50W,4,1983,,,
5/1/1983,22.217,Bras¨ªlia,15.27S,47.50W,5,1983,,,
6/1/1983,21.12,Bras¨ªlia,15.27S,47.50W,6,1983,,,
7/1/1983,21.08,Bras¨ªlia,15.27S,47.50W,7,1983,,,
8/1/1983,21.602,Bras¨ªlia,15.27S,47.50W,8,1983,,,
9/1/1983,23.715,Bras¨ªlia,15.27S,47.50W,9,1983,,,
10/1/1983,22.29,Bras¨ªlia,15.27S,47.50W,10,1983,,,
11/1/1983,21.967,Bras¨ªlia,15.27S,47.50W,11,1983,,,
12/1/1983,21.527,Bras¨ªlia,15.27S,47.50W,12,1983,,,
1/1/1984,22.955,Bras¨ªlia,15.27S,47.50W,1,1984,,,
2/1/1984,23.284,Bras¨ªlia,15.27S,47.50W,2,1984,,,
3/1/1984,22.924,Bras¨ªlia,15.27S,47.50W,3,1984,,,
4/1/1984,21.959,Bras¨ªlia,15.27S,47.50W,4,1984,,,
5/1/1984,22.343,Bras¨ªlia,15.27S,47.50W,5,1984,,,
6/1/1984,20.664,Bras¨ªlia,15.27S,47.50W,6,1984,,,
7/1/1984,20.5,Bras¨ªlia,15.27S,47.50W,7,1984,,,
8/1/1984,21.573,Bras¨ªlia,15.27S,47.50W,8,1984,,,
9/1/1984,22.069,Bras¨ªlia,15.27S,47.50W,9,1984,,,
10/1/1984,23.347,Bras¨ªlia,15.27S,47.50W,10,1984,,,
11/1/1984,23.284,Bras¨ªlia,15.27S,47.50W,11,1984,,,
12/1/1984,22.596,Bras¨ªlia,15.27S,47.50W,12,1984,,,
1/1/1985,21.22,Bras¨ªlia,15.27S,47.50W,1,1985,,,
2/1/1985,23.176,Bras¨ªlia,15.27S,47.50W,2,1985,,,
3/1/1985,22.77,Bras¨ªlia,15.27S,47.50W,3,1985,,,
4/1/1985,22.246,Bras¨ªlia,15.27S,47.50W,4,1985,,,
5/1/1985,22.027,Bras¨ªlia,15.27S,47.50W,5,1985,,,
6/1/1985,18.714,Bras¨ªlia,15.27S,47.50W,6,1985,,,
7/1/1985,19.318,Bras¨ªlia,15.27S,47.50W,7,1985,,,
8/1/1985,22.073,Bras¨ªlia,15.27S,47.50W,8,1985,,,
9/1/1985,23.279,Bras¨ªlia,15.27S,47.50W,9,1985,,,
10/1/1985,22.508,Bras¨ªlia,15.27S,47.50W,10,1985,,,
11/1/1985,22.487,Bras¨ªlia,15.27S,47.50W,11,1985,,,
12/1/1985,21.944,Bras¨ªlia,15.27S,47.50W,12,1985,,,
1/1/1986,22.35,Bras¨ªlia,15.27S,47.50W,1,1986,,,
2/1/1986,22.724,Bras¨ªlia,15.27S,47.50W,2,1986,,,
3/1/1986,22.858,Bras¨ªlia,15.27S,47.50W,3,1986,,,
4/1/1986,22.731,Bras¨ªlia,15.27S,47.50W,4,1986,,,
5/1/1986,22.317,Bras¨ªlia,15.27S,47.50W,5,1986,,,
6/1/1986,19.995,Bras¨ªlia,15.27S,47.50W,6,1986,,,
7/1/1986,19.995,Bras¨ªlia,15.27S,47.50W,7,1986,,,
8/1/1986,21.982,Bras¨ªlia,15.27S,47.50W,8,1986,,,
9/1/1986,22.579,Bras¨ªlia,15.27S,47.50W,9,1986,,,
10/1/1986,22.919,Bras¨ªlia,15.27S,47.50W,10,1986,,,
11/1/1986,22.924,Bras¨ªlia,15.27S,47.50W,11,1986,,,
12/1/1986,22.462,Bras¨ªlia,15.27S,47.50W,12,1986,,,
1/1/1987,23.213,Bras¨ªlia,15.27S,47.50W,1,1987,,,
2/1/1987,23.165,Bras¨ªlia,15.27S,47.50W,2,1987,,,
3/1/1987,22.465,Bras¨ªlia,15.27S,47.50W,3,1987,,,
4/1/1987,22.744,Bras¨ªlia,15.27S,47.50W,4,1987,,,
5/1/1987,22.364,Bras¨ªlia,15.27S,47.50W,5,1987,,,
6/1/1987,20.831,Bras¨ªlia,15.27S,47.50W,6,1987,,,
7/1/1987,21.181,Bras¨ªlia,15.27S,47.50W,7,1987,,,
8/1/1987,22.557,Bras¨ªlia,15.27S,47.50W,8,1987,,,
9/1/1987,24.071,Bras¨ªlia,15.27S,47.50W,9,1987,,,
10/1/1987,24.491,Bras¨ªlia,15.27S,47.50W,10,1987,,,
11/1/1987,22.871,Bras¨ªlia,15.27S,47.50W,11,1987,,,
12/1/1987,22.253,Bras¨ªlia,15.27S,47.50W,12,1987,,,
1/1/1988,23.423,Bras¨ªlia,15.27S,47.50W,1,1988,,,
2/1/1988,23.012,Bras¨ªlia,15.27S,47.50W,2,1988,,,
3/1/1988,22.836,Bras¨ªlia,15.27S,47.50W,3,1988,,,
4/1/1988,22.778,Bras¨ªlia,15.27S,47.50W,4,1988,,,
5/1/1988,22.549,Bras¨ªlia,15.27S,47.50W,5,1988,,,
6/1/1988,19.866,Bras¨ªlia,15.27S,47.50W,6,1988,,,
7/1/1988,18.994,Bras¨ªlia,15.27S,47.50W,7,1988,,,
8/1/1988,20.83,Bras¨ªlia,15.27S,47.50W,8,1988,,,
9/1/1988,24.028,Bras¨ªlia,15.27S,47.50W,9,1988,,,
10/1/1988,23.065,Bras¨ªlia,15.27S,47.50W,10,1988,,,
11/1/1988,22.407,Bras¨ªlia,15.27S,47.50W,11,1988,,,
12/1/1988,21.936,Bras¨ªlia,15.27S,47.50W,12,1988,,,
1/1/1989,22.441,Bras¨ªlia,15.27S,47.50W,1,1989,,,
2/1/1989,22.454,Bras¨ªlia,15.27S,47.50W,2,1989,,,
3/1/1989,22.591,Bras¨ªlia,15.27S,47.50W,3,1989,,,
4/1/1989,22.819,Bras¨ªlia,15.27S,47.50W,4,1989,,,
5/1/1989,21.08,Bras¨ªlia,15.27S,47.50W,5,1989,,,
6/1/1989,20.651,Bras¨ªlia,15.27S,47.50W,6,1989,,,
7/1/1989,19.476,Bras¨ªlia,15.27S,47.50W,7,1989,,,
8/1/1989,21.541,Bras¨ªlia,15.27S,47.50W,8,1989,,,
9/1/1989,23.304,Bras¨ªlia,15.27S,47.50W,9,1989,,,
10/1/1989,23.026,Bras¨ªlia,15.27S,47.50W,10,1989,,,
11/1/1989,22.658,Bras¨ªlia,15.27S,47.50W,11,1989,,,
12/1/1989,20.964,Bras¨ªlia,15.27S,47.50W,12,1989,,,
1/1/1990,23.251,Bras¨ªlia,15.27S,47.50W,1,1990,,,
2/1/1990,22.623,Bras¨ªlia,15.27S,47.50W,2,1990,,,
